,datetime,code,open,volume,amt,open_interest,index_time,index,window,window-future,index-future
56,2019/12/10 10:26,IF2006.CFE,3894,1,1168140,5854.15,,3892.45,3892.48,1.794,-1.55
57,2019/12/10 10:27,IF2006.CFE,3893.2,1,1167960,5855,,3892.06,3892.255,1.172,-1.14
58,2019/12/10 10:28,IF2006.CFE,3893,10,11679600,5861.808511,,3891.41,3891.735,1.236,-1.59
59,2019/12/10 10:29,IF2006.CFE,3893,4,4671240,5865.52,,3891.71,3891.56,1.19,-1.29
60,2019/12/10 10:30,IF2006.CFE,3892.4,1,1168380,5866,,3891.19,3891.45,0.446,-1.21
61,2019/12/10 10:31,IF2006.CFE,3894.6,5,5842320,5865.8,,3892.68,3891.935,1.998,-1.92
62,2019/12/10 10:32,IF2006.CFE,3894.6,0,0,5865,,3892.78,3892.73,1.48,-1.82
63,2019/12/10 10:33,IF2006.CFE,3894.6,9,10512900,5867.69697,,3894.65,3893.715,1.136,0.05
64,2019/12/10 10:34,IF2006.CFE,3892.4,5,5838060,5869.275862,,3894.3,3894.475,-1.024,1.9
65,2019/12/10 10:35,IF2006.CFE,3892.6,8,9339120,5866.516129,,3892.91,3893.605,-0.626,0.31
66,2019/12/10 10:36,IF2006.CFE,3891.2,10,11672280,5868.166667,,3892.48,3892.695,-1.254,1.28
67,2019/12/10 10:37,IF2006.CFE,3890.2,3,3501960,5873,,3891.79,3892.135,-1.354,1.59
68,2019/12/10 10:38,IF2006.CFE,3891,5,5834880,5876.235294,,3890.79,3891.29,0.336,-0.21
69,2019/12/10 10:39,IF2006.CFE,3889.2,6,7000920,5878.482759,,3889.8,3890.295,-1.048,0.6
70,2019/12/10 10:40,IF2006.CFE,3889.6,2,2334780,5881.232558,,3888.46,3889.13,-0.358,-1.14
71,2019/12/10 10:41,IF2006.CFE,3891.6,4,4669500,5884.488889,,3890.4,3889.43,2.032,-1.2
72,2019/12/10 10:42,IF2006.CFE,3891.6,0,0,5885,,3890.34,3890.37,2.252,-1.26
73,2019/12/10 10:43,IF2006.CFE,3891.6,2,2333940,5886.3,,3888.84,3889.59,2.47,-2.76
74,2019/12/10 10:44,IF2006.CFE,3890.2,8,9333960,5888.681818,,3888.7,3888.77,1.704,-1.5
75,2019/12/10 10:45,IF2006.CFE,3888.8,1,1166820,5893,,3887.37,3888.035,0.76,-1.43
76,2019/12/10 10:46,IF2006.CFE,3889.4,5,5835600,5893.59375,,3887.23,3887.3,1.448,-2.17
77,2019/12/10 10:47,IF2006.CFE,3891,1,1167000,5895,,3888.06,3887.645,3.218,-2.94
78,2019/12/10 10:48,IF2006.CFE,3889.8,2,2333820,5895,,3888.4,3888.23,1.748,-1.4
79,2019/12/10 10:49,IF2006.CFE,3889.6,5,5835780,5894.709677,,3887.85,3888.125,0.992,-1.75
80,2019/12/10 10:50,IF2006.CFE,3890.4,1,1167360,5894,,3888.72,3888.285,1.568,-1.68
81,2019/12/10 10:51,IF2006.CFE,3891.2,2,2334480,5894,,3890.01,3889.365,2.174,-1.19
82,2019/12/10 10:52,IF2006.CFE,3890.4,1,1167180,5894.3,,3889.18,3889.595,1.082,-1.22
83,2019/12/10 10:53,IF2006.CFE,3890.8,1,1167240,5895,,3889.37,3889.275,1.454,-1.43
84,2019/12/10 10:54,IF2006.CFE,3890.8,0,0,5895,,3889.31,3889.34,1.846,-1.49
85,2019/12/10 10:55,IF2006.CFE,3890.8,0,0,5895,,3888.86,3889.085,2.146,-1.94
86,2019/12/10 10:56,IF2006.CFE,3890.6,1,1167180,5895,,3888.05,3888.455,2.424,-2.55
87,2019/12/10 10:57,IF2006.CFE,3890,2,2333940,5895.5,,3887.68,3887.865,2.454,-2.32
88,2019/12/10 10:58,IF2006.CFE,3889.8,5,5833980,5897.769231,,3886.98,3887.33,2.638,-2.82
89,2019/12/10 10:59,IF2006.CFE,3889.2,2,2333640,5898.555556,,3886.16,3886.57,2.468,-3.04
90,2019/12/10 11:00,IF2006.CFE,3889,2,2333640,5899.878788,,3886.94,3886.55,2.942,-2.06
91,2019/12/10 11:01,IF2006.CFE,3889.8,14,16331340,5906.780488,,3885.9,3886.42,4.226,-3.9
92,2019/12/10 11:02,IF2006.CFE,3887.2,7,8164500,5910.692308,,3884.31,3885.105,2.034,-2.89
93,2019/12/10 11:03,IF2006.CFE,3888.2,5,5831820,5912.363636,,3884.56,3884.435,3.642,-3.64
94,2019/12/10 11:04,IF2006.CFE,3888.2,14,16327440,5916.833333,,3884.12,3884.34,3.824,-4.08
95,2019/12/10 11:05,IF2006.CFE,3886.6,7,8161560,5926.611111,,3883.9,3884.01,2.334,-2.7
96,2019/12/10 11:06,IF2006.CFE,3887,1,1166220,5927,,3884.99,3884.445,2.608,-2.01
97,2019/12/10 11:07,IF2006.CFE,3887.4,1,1166580,5927.6,,3883.76,3884.375,3.036,-3.64
98,2019/12/10 11:08,IF2006.CFE,3888.6,1,1166400,5928.25,,3885.19,3884.475,4.322,-3.41
99,2019/12/10 11:09,IF2006.CFE,3888.8,5,5832060,5929.9,,3883.98,3884.585,4.454,-4.82
100,2019/12/10 11:10,IF2006.CFE,3887.4,11,12829380,5935.9,,3883.47,3883.725,2.718,-3.93
101,2019/12/10 11:11,IF2006.CFE,3889,2,2333340,5939,,3885.33,3884.4,4.386,-3.67
102,2019/12/10 11:12,IF2006.CFE,3888.4,0,0,5939,,3885.44,3885.385,3.492,-2.96
103,2019/12/10 11:13,IF2006.CFE,3888.4,0,0,5939,,3884.85,3885.145,2.962,-3.55
104,2019/12/10 11:14,IF2006.CFE,3889.6,3,3500040,5941.25,,3885.45,3885.15,4.064,-4.15
105,2019/12/10 11:15,IF2006.CFE,3888,1,1166760,5942,,3886.12,3885.785,2.378,-1.88
106,2019/12/10 11:16,IF2006.CFE,3889.2,0,0,5942,,3885.82,3885.97,3.204,-3.38
107,2019/12/10 11:17,IF2006.CFE,3889.2,2,2333640,5942.28,,3885.87,3885.845,3.028,-3.33
108,2019/12/10 11:18,IF2006.CFE,3889,5,5834100,5944.117647,,3886.72,3886.295,2.85,-2.28
109,2019/12/10 11:19,IF2006.CFE,3890,6,7001340,5947.6,,3886.33,3886.525,3.652,-3.67
110,2019/12/10 11:20,IF2006.CFE,3889.4,2,2333940,5948.5,,3886.01,3886.17,2.866,-3.39
111,2019/12/10 11:21,IF2006.CFE,3889.8,0,0,5949,,3886.81,3886.41,3.216,-2.99
112,2019/12/10 11:22,IF2006.CFE,3889.8,0,0,5949,,3886.8,3886.805,3.128,-3
113,2019/12/10 11:23,IF2006.CFE,3889.6,3,3500700,5949.466667,,3886.97,3886.885,2.782,-2.63
114,2019/12/10 11:24,IF2006.CFE,3889.2,4,4666980,5953.714286,,3886.77,3886.87,2.402,-2.43
115,2019/12/10 11:25,IF2006.CFE,3889,1,1166400,5954,,3886.74,3886.755,2.21,-2.26
116,2019/12/10 11:26,IF2006.CFE,3888,1,1166880,5954,,3886.71,3886.725,1.182,-1.29
117,2019/12/10 11:27,IF2006.CFE,3889.6,2,2333700,5953.086957,,3886.76,3886.735,2.45,-2.84
118,2019/12/10 11:28,IF2006.CFE,3889.6,2,2334540,5953,,3887.11,3886.935,2.052,-2.49
119,2019/12/10 11:29,IF2006.CFE,3891.6,4,4668780,5952.5,,3888.43,3887.77,3.394,-3.17
120,2019/12/10 13:00,IF2006.CFE,3891.6,1,1167240,5952,,3888.73,3888.58,2.908,-2.87
121,2019/12/10 13:01,IF2006.CFE,3890.8,0,0,5952,,3890,3889.365,2,-0.8
122,2019/12/10 13:02,IF2006.CFE,3890.8,0,0,5952,,3889.19,3889.595,2.106,-1.61
123,2019/12/10 13:03,IF2006.CFE,3891.2,2,2334720,5952,,3887.65,3888.42,2.576,-3.55
124,2019/12/10 13:04,IF2006.CFE,3891.2,3,3502920,5952.461538,,3887.9,3887.775,2.8,-3.3
125,2019/12/10 13:05,IF2006.CFE,3892.6,3,3502860,5953.738095,,3888.38,3888.14,4.278,-4.22
126,2019/12/10 13:06,IF2006.CFE,3891.8,3,3503100,5954.071429,,3888.88,3888.63,2.898,-2.92
127,2019/12/10 13:07,IF2006.CFE,3892.2,5,5839800,5956.037037,,3888.8,3888.84,2.57,-3.4
128,2019/12/10 13:08,IF2006.CFE,3893.8,17,19854000,5959.276923,,3890.55,3889.675,3.668,-3.25
129,2019/12/10 13:09,IF2006.CFE,3892,5,5837700,5963.032258,,3891.54,3891.045,1.53,-0.46
130,2019/12/10 13:10,IF2006.CFE,3891.2,5,5837100,5965.861111,,3890.89,3891.215,0.426,-0.31
131,2019/12/10 13:11,IF2006.CFE,3891.8,4,4670100,5968,,3890.57,3890.73,1.116,-1.23
132,2019/12/10 13:12,IF2006.CFE,3891.6,2,2335440,5969,,3890.32,3890.445,1.294,-1.28
133,2019/12/10 13:13,IF2006.CFE,3892.4,1,1167360,5969,,3890.1,3890.21,2.036,-2.3
134,2019/12/10 13:14,IF2006.CFE,3891.2,2,2335560,5969,,3889.65,3889.875,0.402,-1.55
135,2019/12/10 13:15,IF2006.CFE,3893,1,1168200,5968.04878,,3891.18,3890.415,1.33,-1.82
136,2019/12/10 13:16,IF2006.CFE,3894,18,21035940,5966.217391,,3892.74,3891.96,1.502,-1.26
137,2019/12/10 13:17,IF2006.CFE,3894.8,5,5842020,5965.756757,,3894.68,3893.71,1.466,-0.12
138,2019/12/10 13:18,IF2006.CFE,3893.4,5,5841360,5965.333333,,3894.24,3894.46,-0.472,0.84
139,2019/12/10 13:19,IF2006.CFE,3892.8,3,3504600,5966,,3893.83,3894.035,-1.198,1.03
140,2019/12/10 13:20,IF2006.CFE,3894.6,2,2336640,5966.642857,,3893.87,3893.85,0.992,-0.73
141,2019/12/10 13:21,IF2006.CFE,3894,2,2336160,5967.1875,,3893.37,3893.62,0.854,-0.63
142,2019/12/10 13:22,IF2006.CFE,3893.8,2,2336040,5968,,3892.73,3893.05,1.124,-1.07
143,2019/12/10 13:23,IF2006.CFE,3893.6,1,1168080,5968,,3891.93,3892.33,1.292,-1.67
144,2019/12/10 13:24,IF2006.CFE,3893.6,5,5839620,5969.947368,,3891.48,3891.705,1.62,-2.12
145,2019/12/10 13:25,IF2006.CFE,3892.4,1,1167660,5971,,3892.03,3891.755,0.652,-0.37
146,2019/12/10 13:26,IF2006.CFE,3892.2,3,3504060,5971,,3891.73,3891.88,0.018,-0.47
147,2019/12/10 13:27,IF2006.CFE,3893.4,13,15186840,5974.333333,,3891.57,3891.65,0.606,-1.83
148,2019/12/10 13:28,IF2006.CFE,3895.4,3,3504300,5974.857143,,3894.1,3892.835,2.158,-1.3
149,2019/12/10 13:29,IF2006.CFE,3894,4,4671720,5977.590909,,3894.54,3894.32,0.44,0.54
150,2019/12/10 13:30,IF2006.CFE,3894,1,1168200,5978,,3894.27,3894.405,-0.15,0.27
151,2019/12/10 13:31,IF2006.CFE,3895,7,8179620,5977,,3893.32,3893.795,0.912,-1.68
152,2019/12/10 13:32,IF2006.CFE,3894,1,1168200,5978,,3894.52,3893.92,0.38,0.52
153,2019/12/10 13:33,IF2006.CFE,3894,1,1167660,5977.307692,,3893.79,3894.155,0.884,-0.21
154,2019/12/10 13:34,IF2006.CFE,3892.2,4,4670400,5977.583333,,3892.2,3892.995,-0.46,0
155,2019/12/10 13:35,IF2006.CFE,3892,10,11677740,5979.714286,,3891.75,3891.975,0.136,-0.25
156,2019/12/10 13:36,IF2006.CFE,3893.2,1,1167780,5977.625,,3891.04,3891.395,1.816,-2.16
157,2019/12/10 13:37,IF2006.CFE,3892.6,0,0,5978,,3890.54,3890.79,1.168,-2.06
158,2019/12/10 13:38,IF2006.CFE,3894.8,6,7010940,5978.05,,3891.39,3890.965,3.166,-3.41
159,2019/12/10 13:39,IF2006.CFE,3894.8,7,8180520,5978.558824,,3892.44,3891.915,2.926,-2.36
160,2019/12/10 13:40,IF2006.CFE,3895,7,8178480,5979.875,,3892.76,3892.6,2.608,-2.24
161,2019/12/10 13:41,IF2006.CFE,3895,1,1168500,5980.352941,,3892.24,3892.5,2.388,-2.76
162,2019/12/10 13:42,IF2006.CFE,3895,5,5841360,5982.285714,,3893.13,3892.685,2.424,-1.87
163,2019/12/10 13:43,IF2006.CFE,3893.6,1,1168080,5983.772727,,3892.49,3892.81,1.042,-1.11
164,2019/12/10 13:44,IF2006.CFE,3894.6,4,4674000,5985,,3892.26,3892.375,1.914,-2.34
165,2019/12/10 13:45,IF2006.CFE,3895.4,2,2337600,5985,,3892.67,3892.465,2.138,-2.73
166,2019/12/10 13:46,IF2006.CFE,3895.4,20,23390640,5984.438596,,3892.88,3892.775,1.064,-2.52
167,2019/12/10 13:47,IF2006.CFE,3899.6,19,22230360,5984.368421,,3896.01,3894.445,4.082,-3.59
168,2019/12/10 13:48,IF2006.CFE,3899.4,14,16376880,5987.236842,,3897.86,3896.935,2.844,-1.54
169,2019/12/10 13:49,IF2006.CFE,3897.4,6,7016940,5989.69697,,3898.17,3898.015,-0.25,0.77
170,2019/12/10 13:50,IF2006.CFE,3898.4,8,9357840,5990.539683,,3897.86,3898.015,0.448,-0.54
171,2019/12/10 13:51,IF2006.CFE,3898.2,5,5848320,5991.346939,,3898.35,3898.105,0.352,0.15
172,2019/12/10 13:52,IF2006.CFE,3899,5,5847480,5993.363636,,3897.52,3897.935,1.438,-1.48
173,2019/12/10 13:53,IF2006.CFE,3897.2,27,31567080,5999.4,,3897.34,3897.43,-0.078,0.14
174,2019/12/10 13:54,IF2006.CFE,3896.8,13,15200700,6014.836066,,3896.74,3897.04,-0.108,-0.06
175,2019/12/10 13:55,IF2006.CFE,3897.2,7,8184960,6017.969697,,3896.44,3896.59,0.69,-0.76
176,2019/12/10 13:56,IF2006.CFE,3897.8,5,5844060,6020.305556,,3896.5,3896.47,1.826,-1.3
177,2019/12/10 13:57,IF2006.CFE,3896,3,3506040,6019.928571,,3895.53,3896.015,0.502,-0.47
178,2019/12/10 13:58,IF2006.CFE,3896,3,3506700,6021,,3894.66,3895.095,0.878,-1.34
179,2019/12/10 13:59,IF2006.CFE,3896.6,6,7013280,6021.761905,,3894.36,3894.51,1.416,-2.24
180,2019/12/10 14:00,IF2006.CFE,3896.8,4,4677660,6021.981481,,3894.56,3894.46,1.434,-2.24
181,2019/12/10 14:01,IF2006.CFE,3897.8,6,7016280,6023.387097,,3896.81,3895.685,2.188,-0.99
182,2019/12/10 14:02,IF2006.CFE,3898.8,0,0,6023,,3896.44,3896.625,2.684,-2.36
183,2019/12/10 14:03,IF2006.CFE,3898.8,11,12864300,6021.727273,,3895.89,3896.165,2.176,-2.91
184,2019/12/10 14:04,IF2006.CFE,3899,2,2338680,6021,,3896.88,3896.385,2.272,-2.12
185,2019/12/10 14:05,IF2006.CFE,3898.4,0,0,6021,,3897.1,3896.99,1.552,-1.3
186,2019/12/10 14:06,IF2006.CFE,3898.2,5,5848380,6018.545455,,3897.33,3897.215,1.142,-0.87
187,2019/12/10 14:07,IF2006.CFE,3900,7,8188260,6018.28,,3897.04,3897.185,2.738,-2.96
188,2019/12/10 14:08,IF2006.CFE,3899.6,0,0,6018,,3896.94,3896.99,2.208,-2.66
189,2019/12/10 14:09,IF2006.CFE,3899.6,6,7019580,6017.7,,3897.9,3897.42,1.934,-1.7
190,2019/12/10 14:10,IF2006.CFE,3899.8,10,11702100,6015.388889,,3897.75,3897.825,1.802,-2.05
191,2019/12/10 14:11,IF2006.CFE,3901.4,5,5850960,6016.782609,,3898.7,3898.225,2.964,-2.7
192,2019/12/10 14:12,IF2006.CFE,3900,1,1170300,6019,,3898.7,3898.7,1.17,-1.3
193,2019/12/10 14:13,IF2006.CFE,3901,10,11707800,6018.645833,,3899.13,3898.915,1.592,-1.87
194,2019/12/10 14:14,IF2006.CFE,3903.6,4,4683360,6020.465517,,3899.87,3899.5,3.95,-3.73
195,2019/12/10 14:15,IF2006.CFE,3903,4,4681740,6021,,3900.64,3900.255,3.116,-2.36
196,2019/12/10 14:16,IF2006.CFE,3900.8,0,0,6021,,3899.91,3900.275,0.874,-0.89
197,2019/12/10 14:17,IF2006.CFE,3900.8,11,12870000,6022.02381,,3899.87,3899.89,1.072,-0.93
198,2019/12/10 14:18,IF2006.CFE,3899.4,10,11696820,6029.575,,3899.34,3899.605,0.038,-0.06
199,2019/12/10 14:19,IF2006.CFE,3898.2,4,4679280,6033.035714,,3898.88,3899.11,-0.686,0.68
200,2019/12/10 14:20,IF2006.CFE,3899.2,28,32749440,6036.883117,,3898.81,3898.845,0.756,-0.39
201,2019/12/10 14:21,IF2006.CFE,3899,20,23395020,6049,,3897.53,3898.17,0.908,-1.47
202,2019/12/10 14:22,IF2006.CFE,3899,32,37442940,6062.974359,,3897.66,3897.595,1.016,-1.34
203,2019/12/10 14:23,IF2006.CFE,3901.4,12,14044920,6076.327273,,3897.58,3897.62,3.558,-3.82
204,2019/12/10 14:24,IF2006.CFE,3900.4,14,16382520,6081.981818,,3898.34,3897.96,2.512,-2.06
205,2019/12/10 14:25,IF2006.CFE,3901,10,11701080,6088.407407,,3898.1,3898.22,3.166,-2.9
206,2019/12/10 14:26,IF2006.CFE,3900,30,35108220,6097.5875,,3897.76,3897.93,2.302,-2.24
207,2019/12/10 14:27,IF2006.CFE,3900.4,12,14042520,6111.883117,,3897.39,3897.575,2.974,-3.01
208,2019/12/10 14:28,IF2006.CFE,3901,14,16381980,6120.257576,,3896.9,3897.145,3.838,-4.1
209,2019/12/10 14:29,IF2006.CFE,3901,14,16379820,6134.285714,,3896.98,3896.94,3.664,-4.02
210,2019/12/10 14:30,IF2006.CFE,3899.2,36,42131880,6151.77451,,3896.78,3896.88,1.644,-2.42
211,2019/12/10 14:31,IF2006.CFE,3902,5,5852460,6161.262295,,3898.63,3897.705,4.234,-3.37
212,2019/12/10 14:32,IF2006.CFE,3901.8,32,37455600,6174.871429,,3898.49,3898.56,3.748,-3.31
213,2019/12/10 14:33,IF2006.CFE,3901.2,74,86637300,6214.407407,,3897.95,3898.22,2.564,-3.25
214,2019/12/10 14:34,IF2006.CFE,3903,22,25770960,6247.8,,3898.41,3898.18,4.022,-4.59
215,2019/12/10 14:35,IF2006.CFE,3905,32,37490160,6275.77907,,3899.7,3899.055,5.644,-5.3
216,2019/12/10 14:36,IF2006.CFE,3904.4,4,4685520,6290.745763,,3900.34,3900.02,4.696,-4.06
217,2019/12/10 14:37,IF2006.CFE,3904,5,5855820,6294.689655,,3900.38,3900.36,4.08,-3.62
218,2019/12/10 14:38,IF2006.CFE,3903.4,3,3513720,6298.583333,,3899.69,3900.035,3.594,-3.71
219,2019/12/10 14:39,IF2006.CFE,3903.8,4,4683900,6299.581395,,3899.49,3899.59,4.236,-4.31
220,2019/12/10 14:40,IF2006.CFE,3903,3,3512580,6301.842105,,3899.13,3899.31,3.656,-3.87
221,2019/12/10 14:41,IF2006.CFE,3902.8,45,52692120,6313.567568,,3899.13,3899.13,3.528,-3.67
222,2019/12/10 14:42,IF2006.CFE,3902.8,17,19903260,6350.267857,,3899.28,3899.205,3.592,-3.52
223,2019/12/10 14:43,IF2006.CFE,3901.8,7,8193300,6359.575,,3899.33,3899.305,2.632,-2.47
224,2019/12/10 14:44,IF2006.CFE,3902,12,14051520,6366.688889,,3899.17,3899.25,2.832,-2.83
225,2019/12/10 14:45,IF2006.CFE,3903.6,19,22249680,6381.5,,3898.93,3899.05,4.416,-4.67
226,2019/12/10 14:46,IF2006.CFE,3903.2,36,42168060,6412.175676,,3899.13,3899.03,3.884,-4.07
227,2019/12/10 14:47,IF2006.CFE,3904,56,65606040,6452.051546,,3899.36,3899.245,4.452,-4.64
228,2019/12/10 14:48,IF2006.CFE,3904.4,11,12885480,6481.416667,,3899.99,3899.675,4.602,-4.41
229,2019/12/10 14:49,IF2006.CFE,3904,19,22246620,6492.384615,,3900.33,3900.16,4.084,-3.67
230,2019/12/10 14:50,IF2006.CFE,3903.2,2,2341320,6505.466667,,3900.18,3900.255,3.22,-3.02
231,2019/12/10 14:51,IF2006.CFE,3902,7,8193000,6510.1,,3899.72,3899.95,2.298,-2.28
232,2019/12/10 14:52,IF2006.CFE,3902.8,3,3511080,6512.857143,,3899.68,3899.7,3.424,-3.12
233,2019/12/10 14:53,IF2006.CFE,3900.8,4,4680420,6516.181818,,3898.6,3899.14,1.698,-2.2
234,2019/12/10 14:54,IF2006.CFE,3900.6,2,2340720,6518.75,,3898.7,3898.65,1.62,-1.9
235,2019/12/10 14:55,IF2006.CFE,3901.2,13,15209460,6525.52,,3898.81,3898.755,2.132,-2.39
236,2019/12/10 14:56,IF2006.CFE,3899.2,5,5849280,6527.272727,,3899.11,3898.96,-0.254,-0.09
237,2019/12/10 14:57,IF2006.CFE,3899,2,2339820,6531.166667,,3900.12,3899.615,-0.82,1.12
238,2019/12/10 14:58,IF2006.CFE,3900.4,5,5849760,6534.305556,,3900.53,3900.325,-1.09,0.13
239,2019/12/10 14:59,IF2006.CFE,3899.2,14,16374000,6541.5,,3900.53,3900.53,-3.062,1.33
240,2019/12/11 9:30,IF2006.CFE,3907.8,17,19905180,6539.927536,,3907.16,3903.845,5.102,-0.64
241,2019/12/11 9:31,IF2006.CFE,3901.6,8,9360960,6535.734694,,3902.97,3905.065,-1.594,1.37
242,2019/12/11 9:32,IF2006.CFE,3900.2,6,7020960,6530.483871,,3902.3,3902.635,-3.53,2.1
243,2019/12/11 9:33,IF2006.CFE,3900.8,10,11700480,6529.222222,,3903.01,3902.655,-2.412,2.21
244,2019/12/11 9:34,IF2006.CFE,3900,11,12871680,6525.772727,,3903.21,3903.11,-3.676,3.21
245,2019/12/11 9:35,IF2006.CFE,3900.4,5,5851380,6523.226415,,3904.57,3903.89,-3.782,4.17
246,2019/12/11 9:36,IF2006.CFE,3901,28,32763540,6513.793103,,3905.29,3904.93,-3.538,4.29
247,2019/12/11 9:37,IF2006.CFE,3901,12,14041980,6500.956522,,3904.83,3905.06,-3.96,3.83
248,2019/12/11 9:38,IF2006.CFE,3900.4,40,46834800,6502.927711,,3904.79,3904.81,-4.798,4.39
249,2019/12/11 9:39,IF2006.CFE,3904.4,37,43339800,6514.309524,,3905.32,3905.055,-0.354,0.92
250,2019/12/11 9:40,IF2006.CFE,3904.6,35,40957980,6514.4,,3905.76,3905.54,0.324,1.16
251,2019/12/11 9:41,IF2006.CFE,3899.6,33,38591820,6511.582418,,3903.07,3904.415,-4.24,3.47
252,2019/12/11 9:42,IF2006.CFE,3898.2,28,32742000,6512.421687,,3902.44,3902.755,-5.312,4.24
253,2019/12/11 9:43,IF2006.CFE,3897.8,12,14031660,6510,,3902.61,3902.525,-5.462,4.81
254,2019/12/11 9:44,IF2006.CFE,3898.2,10,11699880,6508.078431,,3903.68,3903.145,-5.42,5.48
255,2019/12/11 9:45,IF2006.CFE,3898.4,6,7016580,6504.645161,,3904.51,3904.095,-5.55,6.11
256,2019/12/11 9:46,IF2006.CFE,3899.2,10,11696940,6500.702128,,3904.86,3904.685,-4.762,5.66
257,2019/12/11 9:47,IF2006.CFE,3898.4,7,8186160,6501.58209,,3904.09,3904.475,-5.212,5.69
258,2019/12/11 9:48,IF2006.CFE,3898.2,11,12860820,6503.245283,,3902.67,3903.38,-4.792,4.47
259,2019/12/11 9:49,IF2006.CFE,3897.4,2,2338860,6503.32,,3901.93,3902.3,-4.472,4.53
260,2019/12/11 9:50,IF2006.CFE,3897.4,26,30389960,6508.396226,,3901.41,3901.67,-3.182,4.01
261,2019/12/11 9:51,IF2006.CFE,3895,7,8175540,6510.757576,,3899.26,3900.335,-4.766,4.26
262,2019/12/11 9:52,IF2006.CFE,3893,4,4672320,6509.12,,3897.64,3898.45,-6.186,4.64
263,2019/12/11 9:53,IF2006.CFE,3894.2,4,4672380,6507.121951,,3898.59,3898.115,-4.502,4.39
264,2019/12/11 9:54,IF2006.CFE,3894,3,3503640,6505,,3899.03,3898.81,-4.168,5.03
265,2019/12/11 9:55,IF2006.CFE,3892,11,12841980,6505.280702,,3898.99,3899.01,-5.83,6.99
266,2019/12/11 9:56,IF2006.CFE,3891.4,2,2334540,6503.37931,,3896.59,3897.79,-5.618,5.19
267,2019/12/11 9:57,IF2006.CFE,3890.8,6,7002600,6503.802817,,3895.95,3896.27,-5.434,5.15
268,2019/12/11 9:58,IF2006.CFE,3891.8,7,8172600,6501.725806,,3894.53,3895.24,-3.798,2.73
269,2019/12/11 9:59,IF2006.CFE,3891.4,5,5835240,6500.565789,,3895.11,3894.82,-3.44,3.71
270,2019/12/11 10:00,IF2006.CFE,3890,10,11665800,6501.819672,,3895.81,3895.46,-4.42,5.81
271,2019/12/11 10:01,IF2006.CFE,3889.2,2,2334000,6500,,3892.8,3894.305,-5.334,3.6
272,2019/12/11 10:02,IF2006.CFE,3890,6,7001220,6498.508475,,3893.85,3893.325,-4.952,3.85
273,2019/12/11 10:03,IF2006.CFE,3889.6,3,3503100,6497.711111,,3895.1,3894.475,-5.834,5.5
274,2019/12/11 10:04,IF2006.CFE,3892.6,11,12847500,6498.844156,,3897.2,3896.15,-3.872,4.6
275,2019/12/11 10:05,IF2006.CFE,3892.8,1,1167780,6499.423077,,3898.22,3897.71,-4.206,5.42
276,2019/12/11 10:06,IF2006.CFE,3892.4,7,8173260,6499.605263,,3897.99,3898.105,-4.572,5.59
277,2019/12/11 10:07,IF2006.CFE,3891.8,22,25679040,6502.048193,,3896.52,3897.255,-4.526,4.72
278,2019/12/11 10:08,IF2006.CFE,3889,28,32664600,6510.478723,,3894.93,3895.725,-6.682,5.93
279,2019/12/11 10:09,IF2006.CFE,3888,15,17501400,6520.30137,,3893.97,3894.45,-6.776,5.97
280,2019/12/11 10:10,IF2006.CFE,3889.2,14,16329480,6526.029851,,3895,3894.485,-5.182,5.8
281,2019/12/11 10:11,IF2006.CFE,3887.4,11,12831960,6526.192982,,3893.46,3894.23,-6.806,6.06
282,2019/12/11 10:12,IF2006.CFE,3888,18,20992860,6524.488889,,3894.55,3894.005,-6.348,6.55
283,2019/12/11 10:13,IF2006.CFE,3888.8,16,18662640,6526.019802,,3894.05,3894.3,-5.434,5.25
284,2019/12/11 10:14,IF2006.CFE,3887.8,8,9329640,6523.822785,,3894.68,3894.365,-6.792,6.88
285,2019/12/11 10:15,IF2006.CFE,3886.6,7,8163540,6524.670886,,3894.43,3894.555,-8.41,7.83
286,2019/12/11 10:16,IF2006.CFE,3889.2,6,6999840,6526.3,,3895.25,3894.84,-6.446,6.05
287,2019/12/11 10:17,IF2006.CFE,3888.6,7,8168400,6530.125,,3896.64,3895.945,-7.33,8.04
288,2019/12/11 10:18,IF2006.CFE,3889,28,32654100,6536.283951,,3897.23,3896.935,-7.136,8.23
289,2019/12/11 10:19,IF2006.CFE,3887,17,19819920,6543.897059,,3896.1,3896.665,-9.49,9.1
290,2019/12/11 10:20,IF2006.CFE,3886.4,10,11662980,6545.222222,,3895.46,3895.78,-10.34,9.06
291,2019/12/11 10:21,IF2006.CFE,3888.4,8,9331500,6552.439394,,3897.02,3896.24,-8.308,8.62
292,2019/12/11 10:22,IF2006.CFE,3888.2,4,4665300,6555.24,,3897.89,3897.455,-8.816,9.69
293,2019/12/11 10:23,IF2006.CFE,3887.8,9,10497000,6558.222222,,3897.07,3897.48,-9.778,9.27
294,2019/12/11 10:24,IF2006.CFE,3888.8,13,15168180,6562.169231,,3897.64,3897.355,-9.06,8.84
295,2019/12/11 10:25,IF2006.CFE,3890,25,29174700,6567.820225,,3898.27,3897.955,-8.044,8.27
296,2019/12/11 10:26,IF2006.CFE,3890.2,9,10502640,6572.08,,3898.43,3898.35,-8.322,8.23
297,2019/12/11 10:27,IF2006.CFE,3891.6,13,15176760,6575.153846,,3898.81,3898.62,-7.502,7.21
298,2019/12/11 10:28,IF2006.CFE,3890.8,11,12843180,6577.090909,,3899.46,3899.135,-8.73,8.66
