,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
12037,13237,2020-12-08 10:07:00.000002,5012.8,5023.4,-10.5999999999994,-12.50346740638,-12.6363030807658,1.9034674063806012,4,-1,0,243420.58252427346,-360.00000000021026,214120.84624427324
12038,13238,2020-12-08 10:07:59.999998,5012.4,5023.8,-11.4000000000005,-12.5042995839112,-12.6341382181514,1.1042995839107004,4,-1,0,243420.58252427346,-119.9999999998802,214360.84624427356
12039,13239,2020-12-08 10:09:00.000003,5010.0,5020.8,-10.8000000000001,-12.5042995839112,-12.6308076602829,1.7042995839110997,4,-1,0,243420.58252427346,-300.0,214180.84624427345
12040,13240,2020-12-08 10:09:59.999999,5015.2,5026.4,-11.1999999999998,-12.5056865464632,-12.6276436303079,1.3056865464634004,4,-1,0,243420.58252427346,-180.00000000008995,214300.84624427336
12041,13241,2020-12-08 10:11:00.000004,5012.8,5023.2,-10.3999999999996,-12.5040221914008,-12.624146544546,2.1040221914011994,4,-1,0,243420.58252427346,-420.00000000014984,214060.8462442733
12042,13242,2020-12-08 10:12:00.000000,5011.8,5023.8,-12.0,-12.5029126213592,-12.622148209825,0.5029126213592008,4,-1,0,243420.58252427346,59.999999999969944,214540.84624427342
12043,13243,2020-12-08 10:12:59.999996,5010.0,5021.2,-11.1999999999998,-12.5018030513176,-12.6191507077434,1.3018030513177994,4,-1,0,243420.58252427346,-180.00000000008995,214300.84624427336
12044,13244,2020-12-08 10:14:00.000001,5009.6,5020.4,-10.7999999999992,-12.4998613037447,-12.6154870940881,1.6998613037455002,4,-1,0,243420.58252427346,-300.0000000002702,214180.84624427318
12045,13245,2020-12-08 10:14:59.999997,5007.2,5019.0,-11.8000000000001,-12.5001386962551,-12.6133222314736,0.7001386962549994,4,-1,0,243420.58252427346,0.0,214480.84624427345
12046,13246,2020-12-08 10:16:00.000002,5005.8,5016.6,-10.8000000000001,-12.5012482662968,-12.6104912572854,1.7012482662967,4,-1,0,243420.58252427346,-300.0,214180.84624427345
12047,13247,2020-12-08 10:16:59.999998,5009.4,5021.0,-11.6000000000003,-12.5015256588072,-12.6079933388841,0.9015256588069,4,-1,0,243420.58252427346,-59.9999999999401,214420.8462442735
12048,13248,2020-12-08 10:18:00.000003,5010.0,5021.0,-11.0,-12.4993065187239,-12.6054954204827,1.4993065187239,4,-1,0,243420.58252427346,-240.00000000003007,214240.84624427342
12049,13249,2020-12-08 10:18:59.999999,5009.0,5020.2,-11.1999999999998,-12.4951456310679,-12.6023313905077,1.2951456310680989,4,-1,0,243420.58252427346,-180.00000000008995,214300.84624427336
12050,13250,2020-12-08 10:20:00.000004,5012.0,5023.0,-11.0,-12.4932038834951,-12.5990008326393,1.4932038834951005,4,-1,0,243420.58252427346,-240.00000000003007,214240.84624427342
12051,13251,2020-12-08 10:21:00.000000,5013.2,5024.8,-11.6000000000003,-12.4920943134535,-12.5961698584511,0.8920943134531996,4,-1,0,243420.58252427346,-59.9999999999401,214420.8462442735
12052,13252,2020-12-08 10:21:59.999996,5017.6,5027.4,-9.79999999999927,-12.4876560332871,-12.5923397169024,2.68765603328783,4,-1,0,243420.58252427346,-600.0000000002489,213880.84624427318
12053,13253,2020-12-08 10:23:00.000001,5015.8,5027.6,-11.8000000000001,-12.4884882108183,-12.5903413821813,0.6884882108181998,4,-1,0,243420.58252427346,0.0,214480.84624427345
12054,13254,2020-12-08 10:23:59.999997,5015.4,5026.8,-11.4000000000005,-12.4873786407766,-12.5880099916734,1.0873786407761,4,-1,0,243420.58252427346,-119.9999999998802,214360.84624427356
12055,13255,2020-12-08 10:25:00.000002,5016.8,5029.0,-12.1999999999998,-12.4868238557558,-12.5858451290589,0.28682385575599945,4,-1,0,243420.58252427346,119.99999999991005,214600.84624427336
