,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
5232,6432,2020-10-28 14:12:00.000003,4658.2,4712.8,-54.6000000000003,-54.567822468793,-57.4602830974186,-0.032177531207302934,2,-2,0,93959.99999999905,480.0000000000878,73226.14655999915
5233,6433,2020-10-28 14:12:59.999999,4658.4,4711.6,-53.2000000000007,-54.5625520110954,-57.4511240632804,1.3625520110946994,2,-2,0,93959.99999999905,-359.9999999996726,72386.1465599994
5234,6434,2020-10-28 14:14:00.000004,4657.8,4711.0,-53.1999999999998,-54.5558945908457,-57.4431307243961,1.3558945908459066,2,-2,0,93959.99999999905,-360.000000000214,72386.14655999884
5235,6435,2020-10-28 14:15:00.000000,4661.2,4714.8,-53.6000000000003,-54.5511789181689,-57.4344712739381,0.9511789181686012,2,-2,0,93959.99999999905,-119.99999999991218,72626.14655999915
5236,6436,2020-10-28 14:15:59.999996,4660.4,4713.8,-53.4000000000005,-54.54507628294,-57.426144879267,1.145076282939499,2,-2,0,93959.99999999905,-239.99999999979025,72506.14655999927
5237,6437,2020-10-28 14:17:00.000001,4658.4,4714.2,-55.8000000000001,-54.5420249653256,-57.4193172356367,-1.2579750346744945,1,-2,0,93959.99999999905,1199.999999999966,73946.14655999903
5238,6438,2020-10-28 14:17:59.999997,4659.2,4712.8,-53.6000000000003,-54.5356449375864,-57.4113238967525,0.9356449375860976,2,-2,0.0,93959.99999999905,-119.99999999991218,72626.14655999915
5239,6439,2020-10-28 14:19:00.000002,4662.2,4716.8,-54.6000000000003,-54.5325936199719,-57.4043297252287,-0.06740638002840171,2,-2,0,93959.99999999905,480.0000000000878,73226.14655999915
5240,6440,2020-10-28 14:19:59.999998,4665.8,4719.0,-53.1999999999998,-54.5259361997223,-57.397335553705,1.3259361997225056,2,-2,0,93959.99999999905,-360.000000000214,72386.14655999884
5241,6441,2020-10-28 14:21:00.000003,4662.0,4716.0,-54.0,-54.5176144244102,-57.3903413821813,0.5176144244101977,2,-2,0,93959.99999999905,119.99999999990791,72866.14655999898
5242,6442,2020-10-28 14:21:59.999999,4663.0,4715.8,-52.8000000000001,-54.5095700416086,-57.3815154038299,1.709570041608501,2,-2,0,93959.99999999905,-600.0000000000341,72146.14655999903
5243,6443,2020-10-28 14:23:00.000004,4661.6,4714.2,-52.5999999999994,-54.5034674063797,-57.3723563696917,1.903467406380301,3,-1,73.13123999999999,94859.99999999933,179.99999999981924,73753.01531999916
