,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account,,,,,,,
4326,5526,36:00.0,4659.4,4721.8,-62.4,-61.23744799,-59.60582848,-1.162552011,1,-3,0,143100,11.6,106667.6772,,,,,,,
4327,5527,37:00.0,4662.8,4725.6,-62.8,-61.24604716,-59.60815987,-1.553952843,1,-3,0,143100,12.8,106668.8772,,,,,,,
4328,5528,38:00.0,4670.8,4732.4,-61.6,-61.24965326,-59.60882598,-0.350346741,2,-2,73.34496,143280,9.8,106772.5322,,,,,,,
4329,5529,39:00.0,4677.2,4738.4,-61.2,-61.25353675,-59.60832639,0.053536755,2,-2,0,143280,9,106771.7322,,,,,,,
4330,5530,40:00.0,4682,4744.6,-62.6,-61.25880721,-59.6113239,-1.341192788,1,-3,73.52748,143280,11.8,106701.0047,,,,,,,
4331,5531,41:00.0,4682.4,4745.2,-62.8,-61.26435506,-59.61415487,-1.535644938,1,-3,0,143280,12.4,106701.6047,,,,,,,
4332,5532,42:00.0,4689.4,4751,-61.6,-61.26934813,-59.61448793,-0.330651872,2,-2,73.63512,143580,9.8,106925.3696,,,,,,,
4333,5533,43:00.0,4685.8,4749.2,-63.4,-61.27434119,-59.6173189,-2.125658807,1,-3,73.593,143580,13.4,106855.3766,,,,,,,
4334,5534,44:00.0,4686.6,4748.2,-61.6,-61.27656033,-59.61831807,-0.323439667,2,-2,73.59144,144120,9.8,107318.1852,,,,,,,
4335,5535,45:00.0,4686.4,4748.2,-61.8,-61.28044383,-59.61931724,-0.519556172,1,-3,73.58988,144120,10.2,107244.9953,,,,,,,
4336,5536,46:00.0,4685.4,4748.8,-63.4,-61.28571429,-59.62264779,-2.114285714,1,-3,0,144120,15,107249.7953,,,,,,,
4337,5537,47:00.0,4685.4,4748.6,-63.2,-61.29292649,-59.62547877,-1.907073509,1,-3,0,144120,14.4,107249.1953,,,,,,,
4338,5538,48:00.0,4680.8,4744.2,-63.4,-61.29930652,-59.62797669,-2.100693481,1,-3,0,144120,15,107249.7953,,,,,,,
4339,5539,49:00.0,4680.4,4743.6,-63.2,-61.3073509,-59.63064113,-1.892649098,1,-3,0,144120,14.4,107249.1953,,,,,,,
4340,5540,50:00.0,4681.8,4744.6,-62.8,-61.31234397,-59.63380516,-1.487656033,1,-3,0,144120,13.2,107247.9953,,,,,,,
4341,5541,51:00.0,4678.8,4740,-61.2,-61.31400832,-59.63513739,0.114008322,2,-2,73.46664,144300,9,107350.3286,,,,,,,
4342,5542,52:00.0,4676,4739,-63,-61.31927878,-59.63846794,-1.680721221,1,-3,73.437,144300,12.6,107280.4916,,,,,,,
4343,5543,53:00.0,4667.4,4729.8,-62.4,-61.32343967,-59.64029975,-1.076560333,1,-3,0,144300,10.8,107278.6916,,,,,,,
4344,5544,54:00.0,4660.4,4723.4,-63,-61.32898752,-59.64313072,-1.671012483,1,-3,0,144300,12.6,107280.4916,,,,,,,
4345,5545,55:00.0,4662.8,4726,-63.2,-61.33287101,-59.64729392,-1.867128988,1,-3,0,144300,13.2,107281.0916,,,,,,,
4346,5546,56:00.0,4663.2,4724.4,-61.2,-61.33425798,-59.64962531,0.134257975,2,-2,73.22328,144840,9,107743.6684,,,,,,,
4347,5547,57:00.0,4663,4725.2,-62.2,-61.33730929,-59.65295587,-0.862690707,1,-3,73.22796,144840,11,107672.4404,,,,,,,
4348,5548,58:00.0,4664.4,4725.8,-61.4,-61.33869626,-59.6549542,-0.061303745,2,-2,73.24356,145080,9.4,107837.5968,,,,,,,
4349,5549,59:00.0,4661.8,4722.4,-60.6,-61.34008322,-59.65711907,0.740083218,2,-2,0,145080,7.8,107835.9968,,,,,,,
4350,5550,00:00.0,4663.2,4724.6,-61.4,-61.34285714,-59.65895087,-0.057142857,2,-2,0,145080,9.4,107837.5968,,,,,,,
4351,5551,01:00.0,4664,4725.4,-61.4,-61.34701803,-59.65978351,-0.052981969,2,-2,0,145080,9.4,107837.5968,,,,,,,
4352,5552,02:00.0,4668,4730,-62,-61.3517337,-59.66111574,-0.648266297,1,-3,73.3044,145080,10.6,107765.4924,,,,,,,
4353,5553,03:00.0,4670.8,4733.4,-62.6,-61.35700416,-59.66278102,-1.242995839,1,-3,0,145080,12.4,107767.2924,,,,,,,
4354,5554,04:00.0,4671.2,4733.2,-62,-61.36088766,-59.66494588,-0.639112344,1,-3,0,145080,10.6,107765.4924,,,,,,,
4355,5555,05:00.0,4671.6,4733.2,-61.6,-61.36393897,-59.66561199,-0.236061026,2,-2,73.35744,145200,9.8,107811.335,,,,,,,
4356,5556,06:00.0,4672.2,4733.4,-61.2,-61.36615811,-59.66827644,0.166158114,2,-2,0,145200,9,107810.535,,,,,,,
4357,5557,07:00.0,4670.6,4732.6,-62,-61.37281553,-59.67060783,-0.627184466,1,-3,73.34496,145200,10.6,107738.79,,,,,,,
4358,5558,08:00.0,4670.4,4732.8,-62.4,-61.37864078,-59.67427144,-1.021359223,1,-3,0,145200,11.8,107739.99,,,,,,,
4359,5559,09:00.0,4667.2,4729.6,-62.4,-61.38363384,-59.67726894,-1.016366158,1,-3,0,145200,11.8,107739.99,,,,,,,
4360,5560,10:00.0,4670,4733.6,-63.6,-61.39306519,-59.68109908,-2.206934813,1,-3,0,145200,15.4,107743.59,,,,,,,
4361,5561,11:00.0,4678.4,4740,-61.6,-61.3963939,-59.68259784,-0.203606103,2,-2,73.46352,145320,9.8,107784.5265,,,,,,,
4362,5562,12:00.0,4675,4737.6,-62.6,-61.40194175,-59.68442964,-1.198058252,1,-3,73.41828,145320,11.8,107713.1082,,,,,,,
4363,5563,13:00.0,4675.8,4739.2,-63.4,-61.40776699,-59.68592839,-1.99223301,1,-3,0,145320,14.2,107715.5082,,,,,,,
4364,5564,14:00.0,4681.2,4742.4,-61.2,-61.41165049,-59.68692756,0.211650485,2,-2,73.50408,145740,9,108056.8042,,,,,,,
4365,5565,15:00.0,4683.6,4745,-61.4,-61.41581137,-59.68925895,0.015811373,2,-2,0,145740,9.4,108057.2042,,,,,,,
4366,5566,16:00.0,4684.2,4745.6,-61.4,-61.41608877,-59.69142381,0.016088766,2,-2,0,145740,9.4,108057.2042,,,,,,,
4367,5567,17:00.0,4680.2,4743.8,-63.6,-61.42246879,-59.69592007,-2.177531207,1,-3,73.5072,145740,13.8,107988.097,,,,,,,
4368,5568,18:00.0,4681,4743,-62,-61.4260749,-59.69975021,-0.573925104,1,-3,0,145740,9,107983.297,,,,,,,
4369,5569,19:00.0,4678.4,4740.2,-61.8,-61.43079057,-59.70241465,-0.369209431,2,-2,73.46508,146280,10.2,108451.0319,,,,,,,
4370,5570,20:00.0,4678,4742.2,-64.2,-61.43772538,-59.70857619,-2.762274619,1,-3,73.47756,146280,15,108382.3543,,,,,,,
4371,5571,21:00.0,4675.6,4738.2,-62.6,-61.44355062,-59.7110741,-1.156449376,1,-3,0,146280,10.2,108377.5543,,,,,,,
4372,5572,22:00.0,4675,4737.4,-62.4,-61.44937587,-59.71307244,-0.950624133,1,-3,0,146280,9.6,108376.9543,,,,,,,
4373,5573,23:00.0,4676,4737.4,-61.4,-61.45214979,-59.71590341,0.052149792,2,-2,73.42452,147120,9.4,109143.3298,,,,,,,
4374,5574,24:00.0,4677.6,4739.6,-62,-61.45825243,-59.71906744,-0.541747573,1,-3,73.45416,147120,10.6,109071.0756,,,,,,,
4375,5575,25:00.0,4674.8,4735.4,-60.6,-61.46102635,-59.72139883,0.861026352,2,-2,73.39956,147540,7.8,109414.8761,,,,,,,
4376,5576,26:00.0,4670,4731.2,-61.2,-61.46518724,-59.72472939,0.26518724,2,-2,0,147540,9,109416.0761,,,,,,,
4377,5577,27:00.0,4672.4,4735,-62.6,-61.46962552,-59.72789342,-1.13037448,1,-3,73.37772,147540,11.8,109345.4984,,,,,,,
4378,5578,28:00.0,4672.4,4733.6,-61.2,-61.47350902,-59.73005828,0.273509015,2,-2,73.3668,147960,9,109689.3316,,,,,,,
4379,5579,29:00.0,4669,4730.6,-61.6,-61.4776699,-59.73272273,-0.122330097,2,-2,0,147960,9.8,109690.1316,,,,,,,
4380,5580,30:00.0,4671.4,4732.2,-60.8,-61.47877947,-59.73488759,0.678779473,2,-2,0,147960,8.2,109688.5316,,,,,,,
4381,5581,31:00.0,4673.2,4735.2,-62,-61.48488211,-59.73855121,-0.515117892,1,-3,73.38552,147960,10.6,109617.546,,,,,,,
4382,5582,32:00.0,4676.2,4736.8,-60.6,-61.48959778,-59.74154871,0.889597781,2,-2,73.4214,148380,7.8,109961.3246,,,,,,,
4383,5583,33:00.0,4673,4733.6,-60.6,-61.49237171,-59.74288093,0.892371706,2,-2,0,148380,7.8,109961.3246,,,,,,,
4384,5584,34:00.0,4674.6,4738.6,-64,-61.49930652,-59.74787677,-2.500693481,1,-3,73.42296,148380,14.6,109894.7017,,,,,,,
4385,5585,35:00.0,4681,4742.8,-61.8,-61.50596394,-59.75270608,-0.294036061,2,-2,73.50564,149040,10.2,110476.796,,,,,,,
4386,5586,36:00.0,4681.6,4743.2,-61.6,-61.51178918,-59.75570358,-0.088210818,2,-2,0,149040,9.8,110476.396,,,,,,,
4387,5587,37:00.0,4679.6,4743.8,-64.2,-61.52122053,-59.76069942,-2.678779473,1,-3,73.50252,149040,15,110408.0935,,,,,,,
4388,5588,38:00.0,4681.4,4742.8,-61.4,-61.52649098,-59.76469609,0.126490985,2,-2,73.50876,149880,9.4,111168.9848,,,,,,,
4389,5589,39:00.0,4677.8,4739.6,-61.8,-61.53176144,-59.76752706,-0.268238558,2,-2,0,149880,10.2,111169.7848,,,,,,,
4390,5590,40:00.0,4678.6,4740,-61.4,-61.53398058,-59.77002498,0.133980583,2,-2,0,149880,9.4,111168.9848,,,,,,,
4391,5591,41:00.0,4673.6,4737.8,-64.2,-61.54368932,-59.77418818,-2.65631068,1,-3,73.40892,149880,15,111101.1758,,,,,,,
4392,5592,42:00.0,4672.6,4734.4,-61.8,-61.54868239,-59.77685262,-0.251317614,2,-2,73.3746,150600,10.2,111743.0012,,,,,,,
4393,5593,43:00.0,4672.2,4733.8,-61.6,-61.5520111,-59.7796836,-0.047988904,2,-2,0,150600,9.8,111742.6012,,,,,,,
4394,5594,44:00.0,4673.2,4733,-59.8,-61.55312067,-59.78034971,1.753120666,2,-2,0,150600,6.2,111739.0012,,,,,,,
4395,5595,45:00.0,4671.2,4732,-60.8,-61.55506241,-59.7815154,0.755062413,2,-2,0,150600,8.2,111741.0012,,,,,,,
4396,5596,46:00.0,4672.6,4734.6,-62,-61.55811373,-59.78451291,-0.441886269,1,-3,73.37616,150600,10.6,111670.0251,,,,,,,
4397,5597,47:00.0,4673.6,4737,-63.4,-61.56615811,-59.78834305,-1.833841886,1,-3,0,150600,14.8,111674.2251,,,,,,,
4398,5598,48:00.0,4675.4,4738,-62.6,-61.5739251,-59.79150708,-1.026074896,1,-3,0,150600,12.4,111671.8251,,,,,,,
4399,5599,49:00.0,4674.6,4735,-60.4,-61.5778086,-59.79184013,1.177808599,2,-2,73.39488,151080,7.4,112073.4302,,,,,,,
4400,5600,50:00.0,4668.2,4731.4,-63.2,-61.58585298,-59.79450458,-1.614147018,1,-3,73.31688,151080,13,112005.7133,,,,,,,
4401,5601,51:00.0,4667,4729.4,-62.4,-61.59056865,-59.79616986,-0.809431345,1,-3,0,151080,10.6,112003.3133,,,,,,,
4402,5602,52:00.0,4665.2,4728.6,-63.4,-61.59778086,-59.80049958,-1.80221914,1,-3,0,151080,13.6,112006.3133,,,,,,,
4403,5603,53:00.0,4666.8,4729,-62.2,-61.60332871,-59.80216486,-0.59667129,1,-3,0,151080,10,112002.7133,,,,,,,
4404,5604,54:00.0,4663,4724.8,-61.8,-61.60970874,-59.80482931,-0.190291262,2,-2,73.22484,151500,10.2,112349.6885,,,,,,,
4405,5605,55:00.0,4663.6,4725.6,-62,-61.61359223,-59.80799334,-0.386407767,2,-2,0,151500,10.6,112350.0885,,,,,,,
4406,5606,56:00.0,4661.4,4725.2,-63.8,-61.62246879,-59.81298918,-2.177531207,1,-3,73.21548,151500,14.2,112280.473,,,,,,,
4407,5607,57:00.0,4663,4725.2,-62.2,-61.629681,-59.81681932,-0.570319001,1,-3,0,151500,9.4,112275.673,,,,,,,
4408,5608,58:00.0,4665.8,4727.2,-61.4,-61.63439667,-59.82114904,0.234396671,2,-2,73.2654,152220,9.4,112922.4076,,,,,,,
4409,5609,59:00.0,4664.6,4725.4,-60.8,-61.63828017,-59.82381349,0.838280166,2,-2,0,152220,8.2,112921.2076,,,,,,,
4410,5610,00:00.0,4669,4731,-62,-61.64466019,-59.82714405,-0.355339806,2,-2,0,152220,10.6,112923.6076,,,,,,,
4411,5611,01:00.0,4666.8,4728.8,-62,-61.64965326,-59.82947544,-0.350346741,2,-2,0,152220,10.6,112923.6076,,,,,,,
4412,5612,02:00.0,4668.2,4730.4,-62.2,-61.65686546,-59.83147377,-0.543134535,1,-3,73.30908,152220,11,112850.6985,,,,,,,
4413,5613,03:00.0,4670.6,4730.6,-60,-61.65991678,-59.83263947,1.659916782,2,-2,73.32936,152880,6.6,113432.9692,,,,,,,
4414,5614,04:00.0,4672.4,4734.2,-61.8,-61.66546463,-59.83447127,-0.134535368,2,-2,0,152880,10.2,113436.5692,,,,,,,
4415,5615,05:00.0,4673.2,4734.2,-61,-61.66907074,-59.8358035,0.669070735,2,-2,0,152880,8.6,113434.9692,,,,,,,
4416,5616,06:00.0,4674,4734.6,-60.6,-61.6740638,-59.83713572,1.0740638,2,-2,0,152880,7.8,113434.1692,,,,,,,
4417,5617,07:00.0,4679.2,4740.8,-61.6,-61.67933426,-59.83946711,0.079334258,2,-2,0,152880,9.8,113436.1692,,,,,,,
4418,5618,08:00.0,4680,4741,-61,-61.68321775,-59.84146545,0.683217753,2,-2,0,152880,8.6,113434.9692,,,,,,,
4419,5619,09:00.0,4683,4744.8,-61.8,-61.68682386,-59.84329725,-0.113176144,2,-2,0,152880,10.2,113436.5692,,,,,,,
4420,5620,10:00.0,4679.2,4740.6,-61.4,-61.69181692,-59.84429642,0.291816921,2,-2,0,152880,9.4,113435.7692,,,,,,,
4421,5621,11:00.0,4679.2,4741.4,-62.2,-61.6962552,-59.84546211,-0.503744799,1,-3,73.48068,152880,11,113363.8885,,,,,,,
4422,5622,12:00.0,4677.6,4739.8,-62.2,-61.70180305,-59.84712739,-0.498196949,1,-3,0,152880,11,113363.8885,,,,,,,
4423,5623,13:00.0,4678.2,4738.6,-60.4,-61.70319001,-59.84562864,1.303190014,2,-2,73.45104,153420,7.4,113826.8374,,,,,,,
4424,5624,14:00.0,4681.2,4741.8,-60.6,-61.70540915,-59.84446295,1.105409154,2,-2,0,153420,7.8,113827.2374,,,,,,,
4425,5625,15:00.0,4685.2,4744.6,-59.4,-61.70513176,-59.84363031,2.305131761,3,-1,73.55244,154020,7.4,114353.285,,,,,,,
4426,5626,16:00.0,4678.6,4741.2,-62.6,-61.71345354,-59.84529559,-0.886546463,1,-3,146.94888,154020,10.6,114209.5361,,,,,,,
4427,5627,17:00.0,4678,4739.6,-61.6,-61.71955617,-59.84762698,0.119556172,2,-2,73.45728,154320,8.6,114434.0788,,,,,,,
4428,5628,18:00.0,4675.8,4737.4,-61.6,-61.72316227,-59.84862614,0.123162275,2,-2,0,154320,8.6,114434.0788,,,,,,,
4429,5629,19:00.0,4674.6,4736,-61.4,-61.72981969,-59.85029142,0.329819695,2,-2,0,154320,8.2,114433.6788,,,,,,,
4430,5630,20:00.0,4671.4,4733.6,-62.2,-61.73398058,-59.85245629,-0.466019417,1,-3,73.359,154320,9.8,114361.9198,,,,,,,
4431,5631,21:00.0,4674,4734.6,-60.6,-61.73675451,-59.85245629,1.136754508,2,-2,73.38708,154800,6.6,114765.3328,,,,,,,
4432,5632,22:00.0,4675.4,4735.4,-60,-61.73869626,-59.85362198,1.738696255,2,-2,0,154800,5.4,114764.1328,,,,,,,
4433,5633,23:00.0,4680.4,4740.8,-60.4,-61.740638,-59.8549542,1.340638003,2,-2,0,154800,6.2,114764.9328,,,,,,,
4434,5634,24:00.0,4680,4741.6,-61.6,-61.7445215,-59.8572856,0.144521498,2,-2,0,154800,8.6,114767.3328,,,,,,,
4435,5635,25:00.0,4683.8,4743.6,-59.8,-61.74729542,-59.85628643,1.947295423,3,-1,73.53372,155640,7.8,115532.999,,,,,,,
4436,5636,26:00.0,4679.4,4740.2,-60.8,-61.75117892,-59.85845129,0.951178918,2,-2,73.47288,155640,8.8,115460.5262,,,,,,,
4437,5637,27:00.0,4679.2,4740.2,-61,-61.75284327,-59.86111574,0.752843273,2,-2,0,155640,9.2,115460.9262,,,,,,,
4438,5638,28:00.0,4676.8,4737.8,-61,-61.75700416,-59.86461282,0.757004161,2,-2,0,155640,9.2,115460.9262,,,,,,,
4439,5639,29:00.0,4680,4740,-60,-61.76033287,-59.86777685,1.760332871,2,-2,0,155640,7.2,115458.9262,,,,,,,
4440,5640,00:00.0,4682.6,4743.8,-61.2,-61.7631068,-59.86777685,0.563106796,2,-2,0,155640,9.6,115461.3262,,,,,,,
4441,5641,01:00.0,4680.6,4741.4,-60.8,-61.76643551,-59.86977519,0.966435506,2,-2,0,155640,8.8,115460.5262,,,,,,,
4442,5642,02:00.0,4673.8,4737,-63.2,-61.77337032,-59.87443797,-1.426629681,1,-3,73.40424,155640,13.6,115391.9219,,,,,,,
4443,5643,03:00.0,4679,4740,-61,-61.77531207,-59.87693589,0.775312067,2,-2,73.4682,156300,9.2,115974.0537,,,,,,,
4444,5644,04:00.0,4677.2,4736.6,-59.4,-61.77586685,-59.87860117,2.375866852,3,-1,73.42764,156720,7.4,116318.8261,,,,,,,
4445,5645,05:00.0,4678.6,4740,-61.4,-61.78002774,-59.88226478,0.380027739,2,-2,73.46508,156720,9.4,116247.361,,,,,,,
4446,5646,06:00.0,4680,4741.4,-61.4,-61.78391123,-59.88592839,0.383911234,2,-2,0,156720,9.4,116247.361,,,,,,,
4447,5647,07:00.0,4683.4,4742.8,-59.4,-61.78363384,-59.88626145,2.383633842,3,-1,73.52436,157320,7.4,116771.8366,,,,,,,
4448,5648,08:00.0,4681.4,4741.2,-59.8,-61.78474341,-59.88609492,1.984743412,3,-1,0,157320,7.8,116772.2366,,,,,,,
4449,5649,09:00.0,4678,4737.8,-59.8,-61.78557559,-59.88809326,1.985575589,3,-1,0,157320,7.8,116772.2366,,,,,,,
4450,5650,10:00.0,4679.4,4741,-61.6,-61.79001387,-59.88992506,0.19001387,2,-2,73.47912,157320,9.6,116700.5575,,,,,,,
4451,5651,11:00.0,4676.2,4736,-59.8,-61.79001387,-59.89292256,1.99001387,3,-1,73.41516,157860,7.8,117165.3424,,,,,,,
4452,5652,12:00.0,4674.8,4734.4,-59.6,-61.79195562,-59.89558701,2.191955617,3,-1,0,157860,7.6,117165.1424,,,,,,,
4453,5653,13:00.0,4676,4735,-59,-61.79223301,-59.89508743,2.79223301,3,-1,0,157860,7,117164.5424,,,,,,,
4454,5654,14:00.0,4673.8,4734,-60.2,-61.79389736,-59.89808493,1.593897365,2,-2,73.38084,157860,8.2,117092.3615,,,,,,,
4455,5655,15:00.0,4672,4731.8,-59.8,-61.79361997,-59.90008326,1.993619972,3,-1,73.34964,157980,7.8,117138.6119,,,,,,,
4456,5656,16:00.0,4671.4,4730.8,-59.4,-61.79500693,-59.90308077,2.395006935,3,-1,0,157980,7.4,117138.2119,,,,,,,
4457,5657,17:00.0,4671.6,4730.4,-58.8,-61.79417476,-59.90391341,2.994174757,3,-1,0,157980,6.8,117137.6119,,,,,,,
4458,5658,18:00.0,4670.2,4729.8,-59.6,-61.79528433,-59.90657785,2.195284327,3,-1,0,157980,7.6,117138.4119,,,,,,,
4459,5659,19:00.0,4668.8,4729,-60.2,-61.79667129,-59.90940883,1.59667129,2,-2,73.30284,157980,8.2,117065.709,,,,,,,
4460,5660,20:00.0,4669,4729.2,-60.2,-61.79750347,-59.91140716,1.597503467,2,-2,0,157980,8.2,117065.709,,,,,,,
4461,5661,21:00.0,4667,4728.6,-61.6,-61.80305132,-59.91373855,0.203051318,2,-2,0,157980,11,117068.509,,,,,,,
4462,5662,22:00.0,4667.4,4728.4,-61,-61.80721221,-59.91590341,0.807212205,2,-2,0,157980,9.8,117067.309,,,,,,,
4463,5663,23:00.0,4664.6,4725.2,-60.6,-61.81026352,-59.91890092,1.210263523,2,-2,0,157980,9,117066.509,,,,,,,
4464,5664,24:00.0,4664.4,4726.2,-61.8,-61.81553398,-59.92223147,0.015533981,2,-2,0,157980,11.4,117068.909,,,,,,,
4465,5665,25:00.0,4662.8,4725.2,-62.4,-61.81997226,-59.92639467,-0.580027739,1,-3,73.2264,157980,12.6,116996.8826,,,,,,,
4466,5666,26:00.0,4662.6,4724.4,-61.8,-61.82468793,-59.93005828,0.024687933,2,-2,73.2186,158160,11.4,117102.464,,,,,,,
4467,5667,27:00.0,4665,4725.4,-60.4,-61.82635229,-59.93172356,1.426352288,2,-2,0,158160,8.6,117099.664,,,,,,,
4468,5668,28:00.0,4664.4,4725.6,-61.2,-61.83051318,-59.93505412,0.630513176,2,-2,0,158160,10.2,117101.264,,,,,,,
4469,5669,29:00.0,4666,4726.8,-60.8,-61.83162275,-59.9378851,1.031622746,2,-2,0,158160,9.4,117100.464,,,,,,,
4470,5670,30:00.0,4664.4,4725.4,-61,-61.83495146,-59.93938385,0.834951456,2,-2,0,158160,9.8,117100.864,,,,,,,
4471,5671,31:00.0,4663.8,4725,-61.2,-61.83772538,-59.94221482,0.637725381,2,-2,0,158160,10.2,117101.264,,,,,,,
4472,5672,32:00.0,4660.4,4721,-60.6,-61.83966713,-59.94621149,1.239667129,2,-2,0,158160,9,117100.064,,,,,,,
4473,5673,33:00.0,4658,4719,-61,-61.84216366,-59.94837635,0.842163662,2,-2,0,158160,9.8,117100.864,,,,,,,
4474,5674,34:00.0,4656.2,4715.8,-59.6,-61.84327323,-59.95070774,2.243273232,3,-1,73.1016,158340,7.6,117205.5624,,,,,,,
4475,5675,35:00.0,4655,4715.6,-60.6,-61.84743412,-59.95287261,1.247434119,2,-2,73.09068,158340,8.6,117133.4718,,,,,,,
4476,5676,36:00.0,4654.4,4714.8,-60.4,-61.84909847,-59.95670275,1.449098474,2,-2,0,158340,8.2,117133.0718,,,,,,,
4477,5677,37:00.0,4652.4,4714,-61.6,-61.85298197,-59.96019983,0.252981969,2,-2,0,158340,10.6,117135.4718,,,,,,,
4478,5678,38:00.0,4652.2,4713.2,-61,-61.85631068,-59.96303081,0.85631068,2,-2,0,158340,9.4,117134.2718,,,,,,,
4479,5679,39:00.0,4648.8,4710.2,-61.4,-61.85825243,-59.96636137,0.458252427,2,-2,0,158340,10.2,117135.0718,,,,,,,
4480,5680,40:00.0,4653.4,4714.2,-60.8,-61.8590846,-59.96619484,1.059084605,2,-2,0,158340,9,117133.8718,,,,,,,
4481,5681,41:00.0,4654.6,4715,-60.4,-61.86158114,-59.96736053,1.461581137,2,-2,0,158340,8.2,117133.0718,,,,,,,
4482,5682,42:00.0,4655.8,4716,-60.2,-61.86130374,-59.96819317,1.661303745,2,-2,0,158340,7.8,117132.6718,,,,,,,
4483,5683,43:00.0,4654.2,4715.2,-61,-61.86407767,-59.96969192,0.86407767,2,-2,0,158340,9.4,117134.2718,,,,,,,
4484,5684,44:00.0,4656.6,4716.8,-60.2,-61.86518724,-59.97019151,1.66518724,2,-2,0,158340,7.8,117132.6718,,,,,,,
4485,5685,45:00.0,4653,4714.2,-61.2,-61.86851595,-59.97268943,0.66851595,2,-2,0,158340,9.8,117134.6718,,,,,,,
4486,5686,46:00.0,4652.2,4712.8,-60.6,-61.87073509,-59.97402165,1.27073509,2,-2,0,158340,8.6,117133.4718,,,,,,,
4487,5687,47:00.0,4655.8,4715,-59.2,-61.86907074,-59.97568693,2.669070735,3,-1,73.09224,158760,7.2,117478.9795,,,,,,,
4488,5688,48:00.0,4653.6,4713,-59.4,-61.8668516,-59.97518734,2.466851595,3,-1,0,158760,7.4,117479.1795,,,,,,,
4489,5689,49:00.0,4654.8,4713.2,-58.4,-61.86518724,-59.97568693,3.46518724,3,-1,0,158760,6.4,117478.1795,,,,,,,
4490,5690,50:00.0,4651.8,4711,-59.2,-61.86352288,-59.97635304,2.663522885,3,-1,0,158760,7.2,117478.9795,,,,,,,
4491,5691,51:00.0,4647.8,4708,-60.2,-61.86185853,-59.97768526,1.66185853,2,-2,72.97524,158760,8.2,117407.0043,,,,,,,
4492,5692,52:00.0,4645.4,4703.8,-58.4,-61.859362,-59.97868443,3.459361997,3,-1,72.92376,159300,6.4,117872.2805,,,,,,,
4493,5693,53:00.0,4646.4,4705.4,-59,-61.85631068,-59.98034971,2.85631068,3,-1,0,159300,7,117872.8805,,,,,,,
4494,5694,54:00.0,4647.6,4707.4,-59.8,-61.85603329,-59.98168193,2.056033287,3,-1,0,159300,7.8,117873.6805,,,,,,,
4495,5695,55:00.0,4645.2,4704.6,-59.4,-61.85464632,-59.98434638,2.454646325,3,-1,0,159300,7.4,117873.2805,,,,,,,
4496,5696,56:00.0,4644.6,4704,-59.4,-61.85131761,-59.98601166,2.451317614,3,-1,0,159300,7.4,117873.2805,,,,,,,
4497,5697,57:00.0,4641.4,4700.2,-58.8,-61.8479889,-59.98834305,3.047988904,3,-1,0,159300,6.8,117872.6805,,,,,,,
4498,5698,58:00.0,4642.2,4701,-58.8,-61.84632455,-59.99100749,3.046324549,3,-1,0,159300,6.8,117872.6805,,,,,,,
4499,5699,59:00.0,4642.8,4700.2,-57.4,-61.84271845,-59.99300583,4.442718447,3,-1,0,159300,5.4,117871.2805,,,,,,,
4500,5700,00:00.0,4645.8,4702.2,-56.4,-61.83883495,-59.99300583,5.438834951,3,-1,0,159300,4.4,117870.2805,,,,,,,
4501,5701,01:00.0,4647.8,4705.4,-57.6,-61.83578363,-59.99383847,4.235783634,3,-1,0,159300,5.6,117871.4805,,,,,,,
4502,5702,02:00.0,4644,4700.4,-56.4,-61.83051318,-59.99467111,5.430513176,3,-1,0,159300,4.4,117870.2805,,,,,,,
4503,5703,03:00.0,4638.8,4697,-58.2,-61.82857143,-59.99633639,3.628571429,3,-1,0,159300,6.2,117872.0805,,,,,,,
4504,5704,04:00.0,4630.6,4690.2,-59.6,-61.82884882,-59.99850125,2.228848821,3,-1,0,159300,7.6,117873.4805,,,,,,,
4505,5705,05:00.0,4632.8,4691.8,-59,-61.82662968,-60.00016653,2.826629681,3,-1,0,159300,7,117872.8805,,,,,,,
4506,5706,06:00.0,4632.2,4689.4,-57.2,-61.82191401,-60.00133222,4.621914008,3,-1,0,159300,5.2,117871.0805,,,,,,,
4507,5707,07:00.0,4631.8,4688.8,-57,-61.81747573,-60.00133222,4.817475728,3,-1,0,159300,5,117870.8805,,,,,,,
4508,5708,08:00.0,4634.2,4691.8,-57.6,-61.81525659,-60.00199833,4.215256588,3,-1,0,159300,5.6,117871.4805,,,,,,,
4509,5709,09:00.0,4632,4688.8,-56.8,-61.81054092,-60.00216486,5.010540915,3,-1,0,159300,4.8,117870.6805,,,,,,,
4510,5710,10:00.0,4629.2,4686.8,-57.6,-61.80693481,-60.00482931,4.206934813,3,-1,0,159300,5.6,117871.4805,,,,,,,
4511,5711,11:00.0,4628,4686.2,-58.2,-61.80277393,-60.00632806,3.602773925,3,-1,0,159300,6.2,117872.0805,,,,,,,
4512,5712,12:00.0,4629.4,4686.4,-57,-61.79722607,-60.00732723,4.797226075,3,-1,0,159300,5,117870.8805,,,,,,,
4513,5713,13:00.0,4633.8,4691.8,-58,-61.79528433,-60.00882598,3.795284327,3,-1,0,159300,6,117871.8805,,,,,,,
4514,5714,14:00.0,4636,4693,-57,-61.79084605,-60.00899251,4.790846047,3,-1,0,159300,5,117870.8805,,,,,,,
